timestamp,level,currency,divisor
2021-03-02,1459.9138668364253,USD,1.0
2021-03-03,1443.9037876010857,USD,1.0
2021-03-04,1427.9554057210391,USD,1.0
2021-03-05,1449.3513990703568,USD,1.0
2021-03-08,1443.296847297172,USD,1.0
2021-03-09,1458.2733713826933,USD,1.0
2021-03-10,1462.9131633642164,USD,1.0
2021-03-11,1471.3221210393663,USD,1.0
2021-03-12,1473.6942267627164,USD,1.0
2021-03-15,1476.887764910704,USD,1.0
2021-03-16,1474.787360346018,USD,1.0
2021-03-17,1477.313502197383,USD,1.0
2021-03-18,1475.1982500906197,USD,1.0
2021-03-19,1478.956017830259,USD,1.0
2021-03-22,1483.5356909232387,USD,1.0
2021-03-23,1475.6393030172057,USD,1.0
2021-03-24,1472.0189447247085,USD,1.0
2021-03-25,1476.1843842637315,USD,1.0
2021-03-26,1489.7755010471813,USD,1.0
2021-03-29,1490.1074445130482,USD,1.0
2021-03-30,1489.06520103541,USD,1.0
2021-03-31,1493.9951678655211,USD,1.0
2021-04-01,1496.90955427322,USD,1.0
2021-04-05,1510.6951429027022,USD,1.0
2021-04-06,1511.6064346608364,USD,1.0
2021-04-07,1512.127567729231,USD,1.0
2021-04-08,1516.3052092285448,USD,1.0
2021-04-09,1524.214601023337,USD,1.0
2021-04-12,1523.1030032477324,USD,1.0
2021-04-13,1524.1554776730136,USD,1.0
2021-04-14,1523.591057634981,USD,1.0
2021-04-15,1526.6182478933777,USD,1.0
2021-04-16,1525.7971270522678,USD,1.0
2021-04-19,1519.94221481533,USD,1.0
2021-04-20,1511.8196589099857,USD,1.0
2021-04-21,1523.4491146676398,USD,1.0
2021-04-22,1512.0533044900849,USD,1.0
2021-04-23,1526.2203508529585,USD,1.0
2021-04-26,1528.603348649317,USD,1.0
2021-04-27,1528.082721181622,USD,1.0
2021-04-28,1527.468799856793,USD,1.0
2021-04-29,1537.1799611198637,USD,1.0
2021-04-30,1527.9448334785118,USD,1.0
2021-05-03,1531.6711026494636,USD,1.0
2021-05-04,1524.9289804225946,USD,1.0
2021-05-05,1524.6155940396063,USD,1.0
2021-05-06,1534.49724992224,USD,1.0
2021-05-07,1542.2826078966316,USD,1.0
2021-05-10,1531.7645791323312,USD,1.0
2021-05-11,1521.7420895728947,USD,1.0
2021-05-12,1496.4478613243646,USD,1.0
2021-05-13,1509.1936913065203,USD,1.0
2021-05-14,1526.5252060515081,USD,1.0
2021-05-17,1525.827094726069,USD,1.0
2021-05-18,1516.9091743774175,USD,1.0
2021-05-19,1514.5745345904513,USD,1.0
2021-05-20,1527.3205672616018,USD,1.0
2021-05-21,1525.742821062655,USD,1.0
2021-05-24,1537.772496648493,USD,1.0
2021-05-25,1535.2437711551206,USD,1.0
2021-05-26,1537.1334938504979,USD,1.0
2021-05-27,1536.0820924523628,USD,1.0
2021-05-28,1538.9629605559494,USD,1.0
2021-06-01,1538.5358090483735,USD,1.0
2021-06-02,1541.346899663635,USD,1.0
2021-06-03,1536.9366302156257,USD,1.0
2021-06-04,1548.9151677666268,USD,1.0
2021-06-07,1547.3058938710217,USD,1.0
2021-06-08,1547.8273317813814,USD,1.0
2021-06-09,1545.8786036969175,USD,1.0
2021-06-10,1551.418235182571,USD,1.0
2021-06-11,1553.3898544408075,USD,1.0
2021-06-14,1556.8105546267275,USD,1.0
2021-06-15,1554.7884074984947,USD,1.0
2021-06-16,1547.4629781838826,USD,1.0
2021-06-17,1546.555527129682,USD,1.0
2021-06-18,1528.7341554566376,USD,1.0
2021-06-21,1543.5517072958935,USD,1.0
2021-06-22,1549.1926236946813,USD,1.0
2021-06-23,1546.5228158485804,USD,1.0
2021-06-24,1553.924458616929,USD,1.0
2021-06-25,1558.5628949136517,USD,1.0
2021-06-28,1561.2525161340045,USD,1.0
2021-06-29,1562.4715539693834,USD,1.0
2021-06-30,1563.9025604154274,USD,1.0
2021-07-01,1571.5032598524053,USD,1.0
2021-07-02,1579.5882431456187,USD,1.0
2021-07-06,1579.1967581174315,USD,1.0
2021-07-07,1583.082764316351,USD,1.0
2021-07-08,1576.4436169605972,USD,1.0
2021-07-09,1587.8634753784622,USD,1.0
2021-07-12,1592.3287011588338,USD,1.0
2021-07-13,1589.2750427712865,USD,1.0
2021-07-14,1591.6556080207276,USD,1.0
2021-07-15,1587.7927487330655,USD,1.0
2021-07-16,1578.057509028317,USD,1.0
2021-07-19,1559.7169475302205,USD,1.0
2021-07-20,1577.2164791770745,USD,1.0
2021-07-21,1586.8461758521576,USD,1.0
2021-07-22,1589.6564966507533,USD,1.0
2021-07-23,1604.6600565223926,USD,1.0
2021-07-26,1607.6663919908362,USD,1.0
2021-07-27,1603.3682509334535,USD,1.0
2021-07-28,1602.0413943542135,USD,1.0
2021-07-29,1607.5219378671482,USD,1.0
2021-07-30,1600.5101522935347,USD,1.0
2021-08-02,1598.101534430012,USD,1.0
2021-08-03,1609.2927520940962,USD,1.0
2021-08-04,1601.4371358282974,USD,1.0
2021-08-05,1610.2025459476183,USD,1.0
2021-08-06,1611.6059300318313,USD,1.0
2021-08-09,1611.4307380106418,USD,1.0
2021-08-10,1613.6623883655889,USD,1.0
2021-08-11,1616.7555720881574,USD,1.0
2021-08-12,1620.471700666516,USD,1.0
2021-08-13,1623.543338952516,USD,1.0
2021-08-16,1626.731059876063,USD,1.0
2021-08-17,1619.0757723279055,USD,1.0
2021-08-18,1605.0255121858554,USD,1.0
2021-08-19,1607.4281799915868,USD,1.0
2021-08-20,1617.5907363564077,USD,1.0
2021-08-23,1627.3543984765697,USD,1.0
2021-08-24,1630.5948146687108,USD,1.0
2021-08-25,1632.4020307618187,USD,1.0
2021-08-26,1625.6146414149027,USD,1.0
2021-08-27,1636.6495296747335,USD,1.0
2021-08-30,1640.4932970978475,USD,1.0
2021-08-31,1638.4716917428586,USD,1.0
2021-09-01,1640.4589274517878,USD,1.0
2021-09-02,1643.7905835210058,USD,1.0
2021-09-03,1646.0542565952478,USD,1.0
2021-09-07,1641.7908838278192,USD,1.0
2021-09-08,1640.051039669146,USD,1.0
2021-09-09,1633.9563002346483,USD,1.0
2021-09-10,1622.6570038954148,USD,1.0
2021-09-13,1625.3497972466894,USD,1.0
2021-09-14,1616.9808080741448,USD,1.0
2021-09-15,1628.9346101777512,USD,1.0
2021-09-16,1626.5065154412616,USD,1.0
2021-09-17,1613.2210113975145,USD,1.0
2021-09-20,1597.649068571992,USD,1.0
2021-09-21,1595.769103226868,USD,1.0
2021-09-22,1603.1140062559884,USD,1.0
2021-09-23,1614.8944838027176,USD,1.0
2021-09-24,1617.7510926379969,USD,1.0
2021-09-27,1615.608788193519,USD,1.0
