timestamp,level,currency,divisor
2024-04-17,2415.877071254481,USD,1.0
2024-04-18,2411.6390451483976,USD,1.0
2024-04-19,2395.6889393146516,USD,1.0
2024-04-22,2408.5172712858516,USD,1.0
2024-04-23,2430.5207811999935,USD,1.0
2024-04-24,2429.387493986102,USD,1.0
2024-04-25,2421.7786356282813,USD,1.0
2024-04-26,2440.489910415666,USD,1.0
2024-04-29,2446.3075444488577,USD,1.0
2024-04-30,2419.4327465482124,USD,1.0
2024-05-01,2414.3279363280767,USD,1.0
2024-05-02,2431.4496614217296,USD,1.0
2024-05-03,2455.173025517501,USD,1.0
2024-05-06,2470.557474763684,USD,1.0
2024-05-07,2473.419357009866,USD,1.0
2024-05-08,2475.5684886173267,USD,1.0
2024-05-09,2482.291106360562,USD,1.0
2024-05-10,2483.706079986516,USD,1.0
2024-05-13,2483.795276432754,USD,1.0
2024-05-14,2492.354777212004,USD,1.0
2024-05-15,2511.487949639553,USD,1.0
2024-05-16,2511.4115606049813,USD,1.0
2024-05-17,2515.01147044466,USD,1.0
2024-05-20,2516.72287117357,USD,1.0
2024-05-21,2520.397644209493,USD,1.0
2024-05-22,2517.19182006369,USD,1.0
2024-05-23,2509.899846569017,USD,1.0
2024-05-24,2525.122213752048,USD,1.0
2024-05-28,2527.1271513091524,USD,1.0
2024-05-29,2512.3376731063017,USD,1.0
2024-05-30,2497.3124492214124,USD,1.0
2024-05-31,2517.22739617495,USD,1.0
2024-06-03,2519.104738785706,USD,1.0
2024-06-04,2522.1002860421054,USD,1.0
2024-06-05,2548.516416029606,USD,1.0
2024-06-06,2549.382373398455,USD,1.0
2024-06-07,2546.953662277743,USD,1.0
2024-06-10,2553.579795963775,USD,1.0
2024-06-11,2558.992378988649,USD,1.0
2024-06-12,2576.1687977985052,USD,1.0
2024-06-13,2581.928976304453,USD,1.0
2024-06-14,2585.5487629948457,USD,1.0
2024-06-17,2595.610415809905,USD,1.0
2024-06-18,2599.9996097128264,USD,1.0
2024-06-20,2602.225223617663,USD,1.0
2024-06-21,2608.498003507601,USD,1.0
2024-06-24,2602.6858654476014,USD,1.0
2024-06-25,2609.8280330667944,USD,1.0
2024-06-26,2612.571464602575,USD,1.0
2024-06-27,2615.9208329306584,USD,1.0
2024-06-28,2608.712743467229,USD,1.0
2024-07-01,2612.5353244545013,USD,1.0
2024-07-02,2627.4065892042177,USD,1.0
2024-07-03,2637.9307958605796,USD,1.0
2024-07-05,2652.943868049314,USD,1.0
2024-07-08,2655.616040384442,USD,1.0
2024-07-09,2658.1278321409136,USD,1.0
2024-07-10,2676.2072020578853,USD,1.0
2024-07-11,2661.6218641379282,USD,1.0
2024-07-12,2675.0182699660927,USD,1.0
2024-07-15,2681.303750610068,USD,1.0
2024-07-16,2692.1922084493517,USD,1.0
2024-07-17,2667.248462805556,USD,1.0
2024-07-18,2650.5231824733487,USD,1.0
2024-07-19,2635.542705961656,USD,1.0
2024-07-22,2651.6296579950945,USD,1.0
2024-07-23,2650.472910870535,USD,1.0
2024-07-24,2611.4137849685476,USD,1.0
2024-07-25,2601.4275122339163,USD,1.0
2024-07-26,2623.102147916556,USD,1.0
2024-07-29,2624.033261836158,USD,1.0
2024-07-30,2614.4321360827603,USD,1.0
2024-07-31,2649.143736297695,USD,1.0
2024-08-01,2621.3327682575905,USD,1.0
2024-08-02,2591.7244945732014,USD,1.0
2024-08-05,2564.8176720615215,USD,1.0
2024-08-06,2568.0097011170824,USD,1.0
2024-08-07,2558.3821351621887,USD,1.0
2024-08-08,2592.296705009645,USD,1.0
2024-08-09,2597.4932997964574,USD,1.0
2024-08-12,2599.3833086659433,USD,1.0
2024-08-13,2620.9718970499544,USD,1.0
2024-08-14,2626.757483743121,USD,1.0
2024-08-15,2632.8287027533706,USD,1.0
2024-08-16,2634.47546974313,USD,1.0
2024-08-19,2650.1280022940023,USD,1.0
2024-08-20,2648.421698680458,USD,1.0
2024-08-21,2654.438749096992,USD,1.0
2024-08-22,2643.695777069903,USD,1.0
2024-08-23,2662.6891360044756,USD,1.0
2024-08-26,2659.8452582692116,USD,1.0
2024-08-27,2663.4929113037697,USD,1.0
2024-08-28,2654.073885841617,USD,1.0
2024-08-29,2657.819820651521,USD,1.0
